VuEWl62zSwCTfjcgnDYp2A	Goodnite loves	! V	positive
L8XA81LqT9ONi5sCQoyUJA	goin for a walk	V P D N	positive
yJQwVHDvQDeOT9VCZWYU7Q	@nexus0321 was it a " yes i'll get on it " ?	@ V O D , ! L V P O , ,	positive
VwUuYmjeRG6IIUKi4Qe_dQ	@SpeaksBeliefs LOL eye crusties	@ ! N N	positive
GJcsr8HkQW2C_f_CjpuR6g	Be Excellent to Each Other	V A P D A	positive
mVOpOZRDSWecl9JG0T6R9Q	to all mothers out there ... or even soon to be mothers > 8D happy mother's day y'all	P D N P R , & R R P V N G E A S N O	positive
ZfA0NcKQTGS09PGNzEiq-w	decided to eat bread tonight because it's too hot . i feel like a fried chicken myself . even just checked my temp	V P V N N P L R A , O V P D A N O , R R V D N	positive
YFXcMSkRQuW4WT4yvUDyQw	#musicmonday listening to the " cut copy " station along with " MGMT " on Pandora.com!	# V P D , N N , N P P , N , P ^	positive
F0RMtqTUQIK-afF3paG1ZA	Great Video ! http://tinyurl.com/c7mjwy - The EZ BAKE OVEN #420 #marijuana	A N , U , D ^ ^ ^ # #	positive
4RKg9YkQTAa4nJhj0XXSRQ	@5windows OH thats fine	@ ! L A	positive
0hldZcZSRlWX908a3V8_tQ	@balloonbaboon we only launched in January so bear with me ! We're promoting the site like crazy so I hope that will change !	@ O R V P ^ P V P O , L V D N P A P O V O V V ,	positive
lbpNvsoyQOyWD24GTFMwLA	@synf2n Hell yes my friend	@ ! ! D N	positive
Z851wK52RhiEmHbIy-2t8g	@emoisforluvers Already ? Ok . Have a good night .	@ R , ! , V D A N ,	positive
Y__CTrNIRZWJpPsoMXEw0g	@Salvagua @LauraLaing @sandrasrockinit @paocamargo @heatho101 Get well soon	@ @ @ @ @ V R R	positive
ZuAD_SDjRoumWbJ42bnUsQ	starting off my morning good	V P D N A	positive
5rFpGfgpTTucP0a5vqJJQQ	~ ~ Blue Oyster Cult – Burning For You ~ ~ ♫ http://blip.fm/~7gszl	G G ^ ^ ^ , V P O , ~ G U	positive
8E-J7bLXTQuZ2Zya2D8CQg	Just got word that my Hershey travel guide will be sold at Transit News at the Harrisburg train station .	R V N P D ^ N N V V V P ^ N P D ^ N N ,	positive
3nC6qxMDQySlMqjxomZfsw	Hey U guys Just got back from a 3 day INTENSE music teacher training . First time away from my son & I did not sleep well ! How is everyone	! O N R V R P D $ N A N N N , A N R P D N & O V R V ! , R V N	positive
-Ga_PtgXQiSisc1qJ5BvUg	@prettyboib07 ok	@ !	positive
p1u7uyXYRfmjPBMkpzXyvw	@mathien Good for you ! Workin on my fitness too . Right now I'll settle for getting back into my old clothes .	@ A P O , V P D N R , R R L V P V R P D A N ,	positive
hc4SWrV_RCW1Phl-hQVYAA	Bon día a tothom i bon cap de setmana ♫ http://blip.fm/~7qevc	^ G D N O ^ N P G G U	positive
HWakletVTpelZu6cJCVvcw	@madmain wow what a hash tag !	@ ! O D N N ,	positive
QgoQ1ciXSbiuzfhbpsw9Fw	@thomasfletcher it's fine thanks . We're still improving stuff	@ L A N , L R V N	positive
In-ol-f1Ssmn3egLoAS0xw	@MonNightMixtape u need to stop playin and support a Queen	@ O V P V V & V D ^	positive
PFXC44hrTeCOBiEC6WLS5Q	Watching a movie	V D N	positive
xzoPO6SfSjy_fKe5J38mxQ	@32flavorsPR it looks wonderful ! great job ! and grats on the new fab client	@ O V A , A N , & V P D A ^ N	positive
YteR1knDT9SMTolobuutOA	@p5ym0n Sadly none as of yet just the conformation of its existence however check here and you will be the first to know	@ R N P P R R D N P D N R V R & O V V D A P V	positive
Xnl53Uw2RU6y-eZWbw5o-Q	@kayoungche I like to pretend bi boys are straight and I'm just * that * good . http://myloc.me/2QkY	@ O V P V P N V A & L R , D , A , U	positive
EzocynsFRsiAzosWGJlgoA	@anarmnetwork ok thnx !	@ ! N ,	positive
2JtJQSZxT4KJlNAZfBNNag	time to take a shower	N P V D N	positive
QXoitWd6S1Krdo0vk2t0RA	@ColinAC yes . Dont get over excited am not a great gardener . I put the mint in in the sense if the mint spread i wouldn't see the weeds	@ ! , V V P V V R D A N , O V D N P P D N P D N V O V V D N	positive
klM0uDOhT9ua_J59q1uE-g	@OhZombieGirl They have them for cheap at walmart here . I send you one .	@ O V O P A P ^ R , O V O $ ,	positive
Q34SZDsAS5GGRD-1YC7p3A	I currently want 4 things : Long hair	O R V $ N , A N	positive
OA8UcBXgSeeGk11MKobJHw	Going to get twitter app	V P V ^ N	positive
DZI84wChR0KcAV2P_ITPug	@coolgeek93 I think you should go with HP	@ O V O V V P ^	positive
Dc0B2mQKSAKXvS60bRuucw	Before YOU were made in your mothers womb	P O V V P D N N	positive
g5RYfYWkTYWp7CLXdykGrQ	I am outta here ! Off to DC for some family graduations . Have a great weekend	O V P N , P P ^ P D N N , V D A N	positive
mI6BAAu-Qr2BM9WHhzkm5Q	@aditya Easy . Put on a mask . Hack . Even though the cameras record you	@ A , V P D N , N , R P D N V O	positive
EWEIpNPZRjO_tsB3_yeRVg	Gone to Brooklyn for a " Bachelorette " party . Dinner & excellent trashy TV	V P ^ P D , N , N , N & A A N	positive
t8jZdy0pS8yJP-KQEXCEcg	losing weight check the pic	V N V D N	positive
7JnGNgNBQ4CM4vu7Vz6w_A	Taking a dip in the pool . happy Sunday !	V D N P D N , A ^ ,	positive
PtOcJbtATKGqxZD3Bl4l2w	@nabejero @MaraBG Now I am off to get some beauty sleep lovelies !!! Good night !	@ @ R O V T P V D N N N , A N ,	positive
7AVvGWUKTY-uDcoudZopaA	@AnnHeart thank you for the #FF mention	@ V O P D N V	positive
Zofg3BHJSTWZrAgTbgcZHQ	@Ulixis that's pretty sweet	@ L R A	positive
qIzYFpYYR-eY_YnbbR-TXQ	RevRunWisdom Good morning . Get up ! Feel good ! Pray ! Dont be wrinkled with burden .. Smile ! God can give you a facelift !! Lets go ! a	^ A N , V T , V A , V , V V A P N , N , ^ V V O D N , L V , D	positive
sTv9fbgKR3mxxdWGpjYoSg	@StephanieEllen Ohhh he was pointed out to me in Bromley once	@ ! O V V T P O P ^ R	positive
fzVY_BV_Ro2A4JievKj9sA	@redta copy and paste ... work ??	@ N & V , N ,	positive
k01VKdFORK62L6adEbwbpg	@JoyofmyHeart ya	@ !	positive
kzhVQzyfRrWrilseEOxh7w	@LoonIEs_world joking !!! I got it	@ V , O V O	positive
bl8rpDNyR5moEEeMPTyHCw	@sarahcgarvey Would u believe me if + told you I know that winery and its owners ?!	@ V O V O P & V O O V D N & L N ,	positive
WKnEeZhFRHKx0nFwvY3IOg	@JasonKennedy1 These comments from the ladies are funny but E ! sure does produce some cuties @iamBenLyons was my first crush though	@ D N P D N V A & ^ , A V V D N @ V D A N P	positive
cxP5A9V1QDugBN0j7xy9Mw	@donellawrites @LLAbbott @victorcina @lindajhutchinso @Doublelattemama Thx for #followfriday tweets	@ @ @ @ @ N P A N	positive
iXm7B7G_QWGFTuqEiOMrww	Soo hungry !!	R A ,	positive
SS3j-9hOTjOzZZamYBBOKg	Is eating Burger Bites Mmmm ! i ate bags of these as a kid ....	V V N N ! , O V N P O P D N ,	positive
AEk06DWSROeaJ3hngZKyRQ	watching the trailer for the new harry potter movie . SO EXCITED	V D N P D A ^ ^ N , R A	positive
PDEcy9r3Rhiy8o9b0NYStw	@SoulTapestry Totally	@ R	positive
B7-W_SZUSxKtiWlodp1rvw	@WerewolfEmbry she didn't want ... she IS	@ O V V , O V	positive
IysN-P3gSxKjL1pLJLJ1LA	@marios i'm doing 3 a day	@ L V $ D N	positive
y3llD-BjTXCu0_OiWPOZvA	@QueenSapphyre in the past ppl were distracted looking out of the window	@ P D A N V V V P P D N	positive
eSIFsnOpRvymKvbBiPvVYw	@tkofthewildboyz awe it's okay ! I did a fashion show at that place ! So much fun !! have a good time !!	@ ! L A , O V D N N P D N , R A N , V D A N ,	positive
V05A_VvUR5KLk4qEu02gpg	Seriously	R	positive
u0mY5svtRMaYO6AjshX7Jg	myspace ing it	^ V O	positive
TCibnVtuRwGLDSByokNj0A	On my way to my godmother's daughter's graduation party	P D N P D S N N N	positive
XHuEKP_sTEid2cjh6Nsw3A	What is Design ? have a look on this http://tinyurl.com/pnd9jr ... my fav is " Design is destiny in ... " I agree ... cool	O V N , V D N P O U , D N V , N V N P , , O V , A	positive
W8uCzXe7TpiwbdzzV8MD1Q	out from under	T P P	positive
zARRzg11Sqanznn1IqszlQ	@Emizzle4 i swear i love you . in a totally appropriate way . later doll	@ O V O V O , P D R A N , R N	positive
v5XSQM65RWCtDjwTmTywjg	Watching the second season finale of Lost . Wohoo I'm catching up	V D A N N P A , ! L V T	positive
cIJi0JZxS5ulxsN5pLssoQ	@nakedlaughing lol alright	@ ! !	positive
wYOKkZRHSgOwafn5bZjXRg	Yea let's go to the beach - http://bit.ly/sJ7FN	! L V P D N , U	positive
5mNE1KTjRoKXTs9_3Wkmjg	@Woahitssarah YOU WILL MEET FOB . lol . have fun	@ O V V ^ , ! , V N	positive
7UWOb_zcRHmmzIHXJ6C-5w	@peterfacinelli I saw a lil clip of " NurseJackie " its so funny ! u did a good job ! greetings from germany ! c�mon 2 germany xo	@ O V D A N P , ^ , L R A , O V D A N , N P ^ , V P ^ E	positive
sHWh6rMWT4q01tZWQvx8Xg	@andylondonmoren I like pugs ! But perhaps a bulldog would be nice .	@ O V N , & R D N V V A ,	positive
5Ewwwv1cSwCEde78rVYGIg	hi i'm in twitter ... watch twilight !	! L P ^ , V N ,	positive
YU7AWMNjRdSZZvIuw7CxeQ	@chad_lad @curiousjayorge oh goodness ..... who is this curiouslaymrhe person ???	@ @ ! ^ , O V O A N ,	positive
WrdVwbNdTemZ2lYWIgiH9Q	@mokshjuneja In Hindi . Ur Browser/Client might not be supporting Indic Font	@ P ^ , D N V R V V ^ ^	positive
LsQN6zaXQUaBAmxLUZF8Fw	@bisonofase lol thats cool	@ ! L A	positive
PzbvwyT5RnuRh56uM6q5Fg	@gunjansatija will upload soon ... and you can't see my black nose in the snaps !	@ V V R , & O V V D A N P D N ,	positive
oA3Nr_CzSUa8DNWp-SVrOw	Amy is actually nervous haha katy perry keeps singing to me .. That'll do for calming my nerves ! Oh and I <3 Chris	^ V R A ! ^ ^ V V P O , L V P V D N , ! & O E ^	positive
-5Sil3CqSSGguCvtPiycxw	@liltrashed91 I got it from drinking coffee and listening to Bond	@ O V O P V N & V P ^	positive
OieMq3OVQ6ai_-faz1jFJA	i love mondays	O V ^	positive
1IKlec3JT_2tE20WNQ87Gg	mcfly was amazingg !	^ V A ,	positive
gnTixmg1TJmfd8NDC_wa5Q	Cant beat the first coffee of the morning got some stuff i need to do today .. had weird dreams ... watching football tonight ... picninc ! xx	V V D A N P D N V D N O V P V N , V A N , V N N , ! , E	positive
K6a7kvCPSUSyZmKoig7FyQ	On my way to work . Working 9am to 1pm . Come see me if you want to . Also looking forward to the weekend in two weeks .	P D N P N , V $ P $ , V V O P O V P , R V R P D N P $ N ,	positive
UfNrC5BWR1iZUUH4gYIFBQ	Just been to Dechatlon and bought some weights . I should be buff by Monday	R V P ^ & V D N , O V V A P ^	positive
zuMsPpVaTvK7JElybLD5BQ	LOVE the song Nina- Someday - AWESOME song My fave part - someday someones gunna love me	V D N ^ R , A N D A N , R L V V O	positive
r1cU2TKBTUGgFmADvA1_zw	@marianpatricia Thanks !	@ N ,	positive
SMhKw0epRQK5X6IEMq-MVw	@bealers My £400 car was awesome	@ D $ N V A	positive
N9PB5P6qQFWAgQmbLmcclQ	@simontay78 LoL .. no . thats not it i do " archer " too took archery in University last semester . Was great fun	@ ! , ! , L R O O V , ^ , R V N P ^ A N , V A N	positive
dLYMTKhGQBOp3KLn62Zo2Q	Don't forget to watch the MTV Movie Awards ( Twilight has 7 nominations and New Moon trailer will premiere ) . 3:00 pm MTV2 for HI peeps .	V V P V D ^ N N , N V $ N & A N N V N , , $ N $ P D N ,	positive
xRkGn_ScSHqg_i5SJlrYmQ	@carsonjdaly Just wanted to add .. the Britney broken record thing made me laugh	@ R V P V , D ^ V N N V O V	positive
TWsnCjh7Q2Wgb-ftJqeL1g	Ok	!	positive
yRoqsCyITLe7U5Pgd-kcCw	@michaelalacey Laughing	@ V	positive
nsBXXjBkQSqQ0beFzVBqJQ	MTV Movie Awards were good ..... fixing to leave and go out of town	^ ^ ^ V A , V P V & V P P N	positive
65BcYuCaRtuF8olTbktTiw	http://twitpic.com/6azkx - Twilight !	U , N ,	positive
WWPV1YPdRq2DxU0uY_CJAg	I thought Star Trek >> Angels and Demons	O V ^ N G ^ & N	positive
ttmu5w1rQxW3Ib7q-G0sMA	i'm watching a Nelly Furtado concert & they're showing a Dosomething.org commercial & who do I see .. Jordin ! that made my night	L V D ^ ^ N & L V D U N & O V O V , N , O V D N	positive
L1c9lRhJQYOCG6CsEuU-NA	@Janetrigs he's so freakin adorkable .	@ L R R A ,	positive
J9niRHzzQOWydMPVlcq_xg	@britneyspears Happy Mother's Day	@ A Z N	positive
id2Vgp6YRT6Jx3u0SRLmPw	Watching shortland street	V ^ ^	positive
uvXcFG9CRz-m5hfeQ5fttQ	@smackpi you're gonna use a lot of trees if you keep blowing your nose ! get better but ... POKE POKE POKE POKE POKE POKE POKE POKE POKE	@ L V V D N P N P O V V D N , V A & , V V V V V V V V V	positive
WvMe1knxS_qo6iOLt0ldoQ	@nickmarvin @potatoegrass yes #wine wins nicest way to wind down on an evening like this * off to find a bottle *	@ @ ! N V A N P V T P D N P O , R P V D N ,	positive
kJG3hniAQ9S7xis9gh7oDA	Blueberries taste so good and so good for you and the dogs http://bit.ly/lfr3O	N N R A & R A P O & D N U	positive
4rV90eveSS66RH-FQPEWJQ	@sequoia_sparks same answer !! haha do you like battlefield new jordin's single	@ A N , ! V O V N A Z A	positive
cGizzQhZSN-2dq0Drhq1lg	@capnjackstweets Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip	@ V $ N D N V U R O V N O V P D N & V A	positive
D64PE6-ER1Wc8x9y6bn1Qg	Mommy's birthday ha and she just woke me up ..	Z N ! & O R V O T ,	positive
w7igtXRqRgCNOahqQSdfDw	Don't let the sun catch you crying - Oh my .. so cool http://tinyurl.com/cugy8c	V V D N V O V , ! D , R A U	positive
Q0BnokCkT-SfXj3YaMY40w	Why do most men put their hand in their trouser pocket when they stand up ? #whydothey	R V A N V D N P D N N R O V T , #	positive
_Mc2A9fpScuKBmLa4EDwyA	im struggling to learn how this works ..... but kinda getting addicted anyways .... yay nba updates	L V P V R O V , & R V A N , ! ^ N	positive
BdcLBVkER6aI_fvjh2aJGg	yayyy another nephew ! Mom and boy are doing fine	! D N , N & N V V A	positive
CH4mX7ioTJGk_IIXA_AW7Q	@nico_bacay Haha	@ !	positive
FgUtpTi5SEWKmpg5Q_qk-Q	Do you love piercing and body jewelry as much as we do ? If so then let's get acquainted	V O V V & N N R A P O V , P R R L V V	positive
BM16yJZpTDeRLDuxWIUqjA	@sroxy insane	@ A	positive
5fXH-3yrTXqU5vukeb8ZRg	@flloydpk your FF is private ... could you share the direct link please ?	@ D ^ V A , V O V D A N V ,	positive
140xkxasSr6PJ9gUVBKlXw	it was sooo COOL ! i watched HM the movie with @crazy_soap ! the bus came on time & i got ECLIPSE !!! im reading it now ! of course	O V R A , O V ! D N P @ , D N V P N & O V ^ , L V O R , P N	positive
S3zHlS2JQ5SmCvPYAbG6Ug	I'm suppose to be packing	L A P V V	positive
b-NdhlWGRh6HP-J-e6unDA	I guess that explains why I don't normally go on Sunday mornings	O V O V R O V R V P ^ N	positive
MNLpyeUlRLW9rC-Nwqsw0A	@Chanabelle My Dad RULES Hows you anyway ?	@ D N N L O R ,	positive
_Id9rXflTcS_zQgoddj7oQ	going to see UP ! then playing a show with my brother at South Bound @ 7pm ! will you be there ?	V P V T , R V D N P D N P ^ ^ P ^ , V O V R ,	positive
l7NAgiE6ROKum4yBOQ2yIw	Surfing the web ...	V D N ,	positive
FIv28PN1SgWOi3f-Xw-_WQ	@backtoacting Thanks ! I'll look through them . Have a nice day !	@ N , L V P O , V D A N ,	positive
RNO0o4xwR_G6rvVdsFIVgg	listening to some brandy ... never say never cd	V P D ^ , R V R V	positive
yOlDvSvWQRaZgM9qV_K3UA	http://bit.ly/4fDcb Sir Tom Baker viral --- smart ad .. and sexy too .. makes me want to wear a suit today	U ^ ^ ^ A , A N , & A R , V O V P V D N N	positive
MqbZzf3dSp27QTEXx416Hw	Gonna be making a Sultan Gaming Table	V V V D N N N	positive
ybTRZ3t3T8S_BWw3ja8shA	Watching " Deadliest Warrior : Pirate vs . Knight "	V , A N , ^ ^ , N ,	positive
4NfK4Fn_TUu_zk_9693I8w	@FreshEJAY JUST WAITZZZ GIRL ! Its great ! I love it ! And is it just me	@ R ^ N , L A , O V O , & V O R O	positive
AXN9gbx_TAiBfRr-kME-uQ	Yesterday was a rather good day today is not so good i am bored :	N V D R A N N V R R A O V A ,	positive
jFUVKzY8TTeG7Khz9aMIrA	I likened a kid at school to you today . Then I realised you were so much better .	O V D N P N P O N , R O V O V R R A ,	positive
kqpYbNoZRIaWdzS3ozgDRA	@gilltaylorphoto My money's on it being an issue . Also	@ D N P O V D N , R	positive
rOoGuwyXQOe6z_YyS3FCuA	@lacedsarcasm Hey ! Love your username if that's what it's called on twitter . This is Marie from the SG bbs btw * L *	@ ! , V D N P L O L V P ^ , O V ^ P D ^ N G , G ,	positive
LG_a6K5WQhORvGhoY5VteQ	@Krysalbe 4 and so cute !	@ $ & R A ,	positive
O3MquFDkS0aV66_viE0Oiw	@davidschwimmer We just love you David ! So	@ O R V O ^ , R	positive
nhVH4SRaT4OJR1pf8wXT0A	@BigJacks I'm good ! Any fun events coming up ? I've yet to attend one !	@ L A , D N N V T , L R P V $ ,	positive
GgImsnp4T4-n5md0rJciJA	@violanicholson i hope he feels better !	@ O V O V A ,	positive
ESv9Kl0iQ3SBKOKLNM7eeA	@hohner @Realdebate @sarandipity Y'alls beat me to it ! DR is a long and storied tradition . Ps	@ @ @ L V O P O , ^ V D A & A N , !	positive
F06tb7cLRBmaHpQaZcbJVg	http://twitpic.com/6q4o2 my friend ryan dates 18yr olds ... so this bday present seemed proper for him .	U D N ^ N $ N , P D N V V A P O ,	positive
SflvQOdSQ8G6Q4JNJOmxXg	Barely going to sleep	R V P V	positive
XUq5WQYhTW6HJVs2_U1zpw	@MtnMarmi you should be able to DM me now	@ O V V A P V O R	positive
Xm_IHDLPQVCX-g5qLacMFw	@videogametweets and heres my Collectors Item of the Day http://i43.tinypic.com/21ocuc6.jpg http://twitter.co .. http://tinyurl.com/oo ...	@ & V D N N P D N U U , U ,	positive
yzgwUXNpRuKiuTJsQbL7Tg	@assos you should have gone to Primark	@ O V V V P ^	positive
o1cVfM8BS4S8heAwqgggGQ	@StuBakerComedy congrats enjoy them young'uns ... Amy simpletownUSA.com	@ ! V D N , ^ U	positive
IxISNEUxQ2iIUOreeujVig	@Dannymcfly ohh man do I love you please come to Canada	@ ! N V O V O V V P ^	positive
FOwcA0irQPav-mvxJwljcA	@fuzzym Avenue Q ftw But I wouldn't be too offended if you'd gone for Stomp instead	@ ^ ^ ! & O V V R A P L V P ^ R	positive
82pZBquHQC-qmKkzS9DXsA	@NipaShah No problem . Just trying to be of some help	@ D N , R V P V P D N	positive
ffN-UuirSPeTZ5MLWb32rA	is watching tv .	V V N ,	positive
PyEQupVUSG-Q8-RJI_TIlQ	I saw hot rolling weiners .	O V A V N ,	positive
auxWn_UMSMiw8KF_9LY0HQ	@speedy3jtv those damned comp viruses are a pain in ur ass arent they anyways hi speedy	@ D A N N V D N P D N P O R ! A	positive
mu2Kpm7-S0KQI3KQ3Nk0lw	i guess our gig this weekend went over well	O V D N D N V R R	positive
akGyAsmSQLO0yHhs8cJuOg	@heatherdamico The episodes of Conan i've seen he certainly seems to be the crazier one .	@ D N P ^ L V O R V P V D A $ ,	positive
ZpAI2BzCQJ2kvItS1CAqSw	@Lauren42 I'm not sure why Twilight is trending ... it's random	@ L R A R N V V , L A	positive
JAr31kIsQUeYXFYtTyGSFA	@MelissaNyomi Hmmm Im followin u for 2 reasons .. Cause the 1st tweet was to Jean The perv & Im curious to see how u look	@ ! L V O P $ N , P D A N V P ^ D N & L A P V R O V	positive
tyruZV5pQy6OAuXdwgP0eQ	Likes the new version of royalty people . no cmnts . wont be on the computer today .	V D A N P N N , ! N , V V P D N N ,	positive
l2tnMAHVSM2A3KpVKAp6ZA	@MitaliandMe @koriannespeaks Hi !!!	@ @ ! ,	positive
g7_UIdXOQ9qqQwuvA7wXrg	@aliciacassarino me too ! why do you think i put in all these insane hrs . to pay for my trvls .. but yeah cant wait till paris way excited	@ O R , R V O V O V P X D A N , P V P D N , & ! V V P ^ N V	positive
Fqh7LM2hQz-4CJJAZVRyXw	@rushmmmore agreed . I hear you are coming home my love	@ V , O V O V V N D N	positive
zmbCYmuURXm-kUb3-ruc6Q	My thoughts are soo infinitely Amazing i need 2 stop myself from tweeting EVERYTHING i got up there ... twitter is good therapy 4 me	D N V R R A O V P V O P V N O V T R , ^ V A N P O	positive
yjXhfTTWSi2k4X3CfzuO_g	susan boyle should have won but i m still happy for her	^ ^ V V V & O V R A P O	positive
qO3E-CMAQXmtiKEv7XXbBA	@Viennah cant complain about that then	@ V V P O R	positive
kYizDpMqT6yH8F0_HwH-hw	@SoloRunner Is it raining ? Just don't get too wet	@ V O V , R V V R A	positive
SKnSfGs2SEKMjD5XqKlrBA	There is a Beatles rock band coming out !?!?!	X V D ^ ^ N V T ,	positive
AMA2ih35RmKjeocWCreiAg	@indycent dunno . but i've gen . not been happy w/Vista when i've used it . I do recom . trying a Mac . Once you go Mac you don't go back .	@ ! , & L N , R V A P R L V O , O V G , V D ^ , R O V ^ O V V R ,	positive
Coo6CFFqSS60oF75q8zh5A	@shonlock just posted	@ R V	positive
JroQ1TMSQ0yiJjQutfUN9A	Yeah sry friends ... No videoing frm us 2night ... Earl right infront of us & taking ppl down lft & right	! ! N , ! V P O R , ^ A N P O & V N R A & R	positive
LaY928XGTbKB_12Vt2417Q	When I come to Cortona again it will be primarily to eat at La Bucaccia again !	R O V P ^ R O V V R P V P ^ ^ R ,	positive
5NzA6rS-QECyb0bgQL7Bcg	lifeguarding from 1-11ish @ the pool . movie night tonight at the pool starts at sunset .	^ P $ P D N , N N R P D N V P N ,	positive
otcUebPmSyWZ5X26IKv3Og	Hoppus day is so amazing	^ N V R A	positive
j686hdFbQtWgOoTZQ8RKog	Happy Mothers day @Jnellz83	A S N @	positive
Zsl_pGIaTF2jlPoQ-a4NUw	Noooo @CMarzi84 pinkeye is super contagious ! U need antibiotics ! Or u can spread that hot pink eye through ESPN !! Or not . #notadoctor	! @ ^ V R A , O V N , & O V V D A A N P ^ , & R , #	positive
GXrHRacYQyS86aJVraae2g	@Alonis I might make it to Berkeley tomorrow	@ O V V O P ^ N	positive
lMnBoA4qQheEKDSw8mcwQQ	feels unnerving with 99 followers . i dont like numbers that dont end in 5 or 0 . can one person add me or 4 ppl unfollow me ? kthxbye	V A P $ N , O V V N P V V P $ & $ , V $ N V O & $ N V O , !	positive
JXPlM6KBR-yrCvRVQ450xA	@TimothyCaron Thanks for the #FF recommendation	@ N P D ^ N	positive
0z66xYr0QgG3_PR-v3CRTw	Wow that was Yummy	! O V A	positive
4lpHzKSfQJqWKFfLu8DOfg	@marketingfacts	@	positive
_vfpU3JyR5KxaGFpEMKQ5w	@SapphyNo1 @Hitman1971 The Bug is back folks !!!!!	@ @ D N V A N ,	positive
2lPxBpCRTjeKnP-HW_EnSQ	@aliyam LOL I like the idea of sashaying ! I'll relive my ballet days !	@ ! O V D N P N , L V D N N ,	positive
QXusGAGrTTqSTYSQBjBXeA	just had a shower	R V D N	positive
E1qDX3CAR3Wl5_yiAhtKgg	@tmofee I was going to say the same thing ! having fun at dinner	@ O V V P V D A N , V N P N	positive
0ZkunaibSE2aDvKfwqmHvQ	$MSFT #Bing >>> maybe they should rethink the name " bing - meaning prison or jail - www.urbanup.com " LOL ! #MKT	^ # G R O V V D N , ^ , N N & N , U , ! , #	positive
hqPbcd3PRFK4d5_sIKzPIg	@hrtofthematter oh sweet A ... it's my pleasure use your key please ... i dont feel like getting up and answering the door !	@ ! A D , L D N V D N V , O V V P V T & V D N ,	positive
thkYidKmQaCO4d2olD_x1g	back to the future two I know it was 1990 but to me its still an 80's film ... super Sunday lazy junk food day I loves it	R P D A $ O V O V $ & P O L R D $ N , A ^ A N N N O V O	positive
FqyGMY8HR0OOphY63n0qWQ	I want to make an anime . Can anyone out there help with that ? Anyone ? Beuller ?	O V P V D N , V V T R V P O , N , ! ,	positive
SdKX85N8Q_GUHSQlUDVGQg	is celebrating her 1 year anniversary with the love of her life	V V D $ N N P D N P D N	positive
Bls7qRsBSFWreLKi1ON4Hg	@jesssicababesss just got your tweet about being dedicated fans . thank you	@ R V D N P V V N , V O	positive
AVS94mY-T9KBvci5tFbLeA	I added a new activitiy on How To Make A Fossil on my website today . http://easyscienceactivities.blogspot.com Come visit me !	O V D A N P R P V D N P D N N , U V V O ,	positive
cv3sM3RfSRuY1MCRbEgFkQ	@animoenzo I'm viewing the UStream . I can hear you	@ L V D ^ , O V V O	positive
Kebz_o8fRBiWP4QyjasiKA	@shaundiviney @shaunjumpnow use lots of purple on mine please <3	@ @ V N P A P O V E	positive
AOl9bjquQ3m3sKqdhR8sCw	@amysav83 i'm best man at my cuz's wedding in cyprus . taking my son he's never been .	@ L A N P D S N P ^ , V D N L R V ,	positive
1hSgg8VHTJuzFiWmf0OfSg	@mattbacak Hey LOVIN your millionaire mindset DVD goes right to what I do ...	@ ! V D N N N V R P O O V ,	positive
0NcwSqtlSsKSeiOUuyDZmw	I'm overwelmed by today . I wanne go to Africa now and learn those cute jumpy steps ps . Gary Skinner did tonight Preachin himself happy !	L A P N , O V V P ^ R & V D A A N N , ^ ^ V R V O A ,	positive
7NdnDwS4S6yd6mlLfsGq6g	just made a new shareparelli account	R V D A ^ N	positive
CQDSmm_NR-iFpHejlK7kFw	@claireisis thats absolutely amazing!You're a dark horse ! A lady of many talents ! excellent	@ L R A D A N , D N P A N , A	positive
Ip_wEeXRTA6J1tOrVMs4dg	Nasi Lemak with extra chilli	^ ^ P A N	positive
0uA7HMycTpi04XJO0eiHCg	@cheapcheapcheap They will dive bomb you if you get too close to their nest	@ O V V V O P O V R A P D N	positive
u2qSGUm5Thmyd8Ynp3MO7w	Going out for wings and beer tonight ... maybe some clams too	V T P N & N N , R D N R	positive
xRh1UEkiTsq2tnNG47HGjg	@SUAREASY No problemo	@ D N	positive
xeAPfX4bSBiKS1w2IJVJBg	@bertpearce should I leave out condoms that look used ? It would be so much fun . mwahahahaha	@ V O V T N P V A , O V V R A N , !	positive
gr2hrdxPQdyaak7kpehliQ	in 1 hour iám in berlin i love the Adlon Hotel in berlin	P $ N L P ^ O V D ^ ^ P ^	positive
xjqDfYK-SHqBz6T0wGrWjA	i am happy to announce ! my cold is now gone 2 weeks later .. have fun ashleeeen !	O V A P V , D A V R V $ N R , V N V ,	positive
Z7w6JN0URYWuGULlJynENA	Its hot . I like it . Texas has a good sun .	L A , O V O , ^ V D A N ,	positive
VkxIk-reQkSQJmRRFIewiA	@arlenexo aww lol i didn't get too wet[thank goodness ] cuz i straightened my hair ahah . he showed me something on his phone about a ' do	@ ! ! O V V R A N , P O V D N ! , O V O N P D N P D , V	positive
OZ-OxVzOQkCxpEwNztvzjA	@alexandra0711 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip	@ V $ N D N V U R O V N O V P D N & V A	positive
BQvtw9RIQ-yln1BcJfcQ3A	@slimthugga Yeah that's a classic .	@ ! L D N ,	positive
NrDxps8GQ9mpcFt4-cLS3w	Yes sirrrree	! N	positive
